ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
20731,57,management,divorced,tertiary,no,160,no,no,cellular,13,aug,303,2,-1,0,unknown,no
8138,53,self-employed,married,tertiary,no,1907,yes,no,unknown,2,jun,72,3,-1,0,unknown,no
1774,32,unemployed,single,secondary,no,331,yes,no,unknown,9,may,211,2,-1,0,unknown,no
44621,69,technician,married,secondary,no,2661,no,no,cellular,1,sep,925,1,187,3,other,no
18899,41,management,divorced,tertiary,no,934,no,no,cellular,4,aug,93,1,-1,0,unknown,no
5289,32,management,single,secondary,no,-32,yes,no,unknown,23,may,139,1,-1,0,unknown,no
24540,52,management,married,tertiary,no,2920,yes,no,cellular,17,nov,131,2,-1,0,unknown,no
29699,45,management,married,tertiary,no,1199,no,no,telephone,3,feb,221,2,-1,0,unknown,no
16925,47,management,married,tertiary,no,-488,yes,no,cellular,25,jul,65,5,-1,0,unknown,no
40137,40,technician,married,secondary,no,1819,no,no,cellular,5,jun,398,2,-1,0,unknown,no
27547,34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
14091,28,management,married,tertiary,no,17,yes,no,cellular,11,jul,16,2,-1,0,unknown,no
39589,32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
37003,27,technician,married,secondary,no,31,no,no,cellular,13,may,136,2,-1,0,unknown,no
29907,45,entrepreneur,married,secondary,no,242,no,yes,cellular,4,feb,510,1,198,4,failure,no
44343,35,management,single,tertiary,no,2187,yes,no,cellular,29,jul,229,1,174,13,other,no
13018,60,management,married,tertiary,no,1573,no,no,telephone,7,jul,79,15,-1,0,unknown,no
42109,29,student,single,tertiary,no,3054,no,no,cellular,2,nov,204,1,186,7,success,no
42085,47,unemployed,married,tertiary,no,1725,yes,yes,cellular,30,oct,183,2,-1,0,unknown,no
2987,49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,no
28787,34,housemaid,single,primary,no,443,no,no,cellular,30,jan,10,1,2,1,other,no
13077,32,management,married,tertiary,yes,2,no,no,cellular,8,jul,82,1,-1,0,unknown,no
19678,43,management,married,tertiary,no,-334,yes,no,cellular,7,aug,291,1,-1,0,unknown,no
40791,57,retired,married,secondary,no,4365,no,no,cellular,11,aug,491,1,-1,0,unknown,no
2297,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no
20693,34,management,single,tertiary,no,966,yes,no,cellular,12,aug,204,3,-1,0,unknown,no
28949,37,blue-collar,married,primary,no,89,yes,no,cellular,2,feb,393,1,245,4,failure,no
396,32,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no
945,31,services,married,secondary,no,564,yes,no,unknown,7,may,223,3,-1,0,unknown,no
3989,36,blue-collar,married,secondary,no,513,yes,no,unknown,16,may,427,3,-1,0,unknown,no
10411,51,housemaid,married,primary,no,3073,no,no,unknown,12,jun,410,1,-1,0,unknown,no
28936,45,unemployed,married,secondary,no,2040,no,no,telephone,2,feb,803,1,-1,0,unknown,yes
33770,45,unemployed,married,secondary,no,383,no,no,cellular,23,apr,293,1,-1,0,unknown,no
35560,45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
4650,34,blue-collar,married,secondary,no,2700,yes,no,unknown,20,may,446,2,-1,0,unknown,no
33483,46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
41517,81,retired,divorced,primary,no,519,no,no,telephone,9,sep,488,1,-1,0,unknown,no
41403,19,student,single,secondary,no,4,no,no,cellular,3,sep,114,1,-1,0,unknown,no
24420,57,admin.,married,secondary,no,92,no,yes,cellular,17,nov,49,3,-1,0,unknown,no
29665,33,admin.,single,secondary,no,901,no,no,cellular,3,feb,18,5,6,3,other,no
16671,38,unemployed,married,secondary,no,0,no,no,cellular,24,jul,168,2,-1,0,unknown,no
18260,53,entrepreneur,married,tertiary,no,17410,no,no,cellular,31,jul,59,6,-1,0,unknown,no
14395,29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,-1,0,unknown,no
20255,33,management,married,tertiary,no,540,no,no,cellular,11,aug,79,4,-1,0,unknown,no
1026,39,blue-collar,married,secondary,no,356,yes,yes,unknown,7,may,607,1,-1,0,unknown,no
15507,31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,no
12095,45,technician,married,secondary,no,0,yes,yes,unknown,20,jun,8,5,-1,0,unknown,no
42463,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,yes
31139,28,admin.,single,secondary,no,119,no,no,cellular,19,feb,260,3,-1,0,unknown,no
37898,41,blue-collar,married,secondary,no,427,yes,yes,cellular,14,may,177,2,-1,0,unknown,no
45117,25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,yes
35634,29,admin.,married,secondary,no,500,yes,no,cellular,8,may,8,8,-1,0,unknown,no
6812,30,services,married,secondary,no,586,yes,no,unknown,28,may,187,4,-1,0,unknown,no
16731,33,services,married,secondary,no,930,no,yes,cellular,24,jul,149,2,-1,0,unknown,no
26271,47,self-employed,married,secondary,no,4420,yes,yes,cellular,20,nov,454,1,-1,0,unknown,yes
35295,36,entrepreneur,married,tertiary,no,4576,yes,no,cellular,7,may,272,1,-1,0,unknown,no
28637,32,technician,married,secondary,no,0,no,no,cellular,29,jan,750,3,-1,0,unknown,no
40851,27,student,single,tertiary,no,5291,no,no,cellular,12,aug,345,2,-1,0,unknown,no
20355,59,technician,married,secondary,no,478,no,no,cellular,11,aug,108,5,-1,0,unknown,no
42273,75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,no
36233,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,no
8120,32,technician,single,tertiary,no,257,yes,no,unknown,2,jun,183,5,-1,0,unknown,no
29659,40,management,married,tertiary,no,1308,no,no,telephone,3,feb,1776,2,-1,0,unknown,yes
29511,32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,yes
19455,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
12689,38,blue-collar,married,secondary,no,222,yes,yes,cellular,7,jul,164,5,-1,0,unknown,no
9223,42,management,married,tertiary,no,477,yes,no,unknown,5,jun,517,3,-1,0,unknown,no
2311,49,technician,divorced,secondary,no,265,yes,no,unknown,12,may,274,6,-1,0,unknown,no
19227,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown,no
27668,49,services,married,primary,no,0,yes,no,cellular,21,nov,13,2,192,1,other,no
35707,48,management,divorced,tertiary,no,313,no,no,cellular,8,may,208,1,-1,0,unknown,no
7969,43,entrepreneur,married,secondary,no,641,yes,yes,unknown,2,jun,251,4,-1,0,unknown,no
44509,29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure,yes
14184,35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,-1,0,unknown,no
1356,33,entrepreneur,married,secondary,no,0,yes,yes,unknown,8,may,982,1,-1,0,unknown,no
28199,53,blue-collar,married,secondary,no,-76,no,no,cellular,29,jan,173,1,164,4,other,no
31584,42,entrepreneur,married,tertiary,no,2249,yes,no,telephone,3,apr,362,2,136,6,failure,no
45097,63,retired,married,secondary,no,1495,no,no,cellular,25,oct,389,1,195,4,other,yes
40662,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other,no
29240,58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,unknown,no
1283,38,management,married,tertiary,no,66,yes,no,unknown,8,may,124,1,-1,0,unknown,no
30382,35,management,single,unknown,no,186,yes,no,cellular,5,feb,196,2,-1,0,unknown,no
43684,23,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,yes
43497,21,student,single,unknown,no,330,no,no,cellular,19,apr,232,3,364,2,failure,no
44918,60,admin.,married,secondary,no,4348,yes,no,cellular,1,oct,131,2,98,12,other,no
5955,37,services,married,secondary,no,1785,yes,no,unknown,26,may,912,4,-1,0,unknown,no
28415,53,services,married,secondary,no,367,yes,yes,cellular,29,jan,155,1,261,2,failure,no
29237,43,blue-collar,married,secondary,no,1109,yes,no,cellular,2,feb,115,3,264,2,failure,no
34626,45,services,divorced,secondary,no,343,yes,no,cellular,5,may,301,2,-1,0,unknown,no
8578,37,services,married,secondary,no,1325,no,no,unknown,3,jun,72,3,-1,0,unknown,no
10259,36,admin.,married,secondary,no,0,no,no,unknown,11,jun,378,4,-1,0,unknown,no
36593,33,entrepreneur,married,secondary,no,1034,yes,no,cellular,12,may,23,6,295,6,failure,no
3297,60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,-1,0,unknown,no
15467,33,services,married,secondary,no,-27,yes,no,cellular,18,jul,216,2,-1,0,unknown,no
311,56,admin.,married,secondary,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no
43897,83,retired,married,tertiary,no,4761,no,no,telephone,9,jun,294,2,93,1,success,no
9076,42,blue-collar,married,primary,no,1401,yes,no,unknown,5,jun,627,1,-1,0,unknown,no
13818,34,self-employed,married,tertiary,no,0,yes,no,cellular,10,jul,95,1,-1,0,unknown,no
16020,32,unemployed,married,tertiary,no,283,yes,no,cellular,22,jul,151,2,-1,0,unknown,no
15336,27,services,single,secondary,no,-124,no,no,cellular,18,jul,217,1,-1,0,unknown,no
37100,33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,-1,0,unknown,yes
25212,41,technician,married,secondary,no,862,no,no,cellular,18,nov,474,2,-1,0,unknown,no
14513,37,technician,married,secondary,no,0,yes,yes,cellular,15,jul,101,3,-1,0,unknown,no
14396,33,services,married,secondary,no,0,yes,no,cellular,14,jul,163,2,-1,0,unknown,no
28040,27,blue-collar,single,primary,no,140,no,no,telephone,28,jan,183,2,-1,0,unknown,no
18207,44,services,married,secondary,no,972,yes,no,cellular,30,jul,294,3,-1,0,unknown,no
398,38,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,-1,0,unknown,no
15340,59,technician,married,tertiary,no,0,no,no,cellular,18,jul,274,5,-1,0,unknown,no
45108,25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other,yes
14322,46,blue-collar,married,secondary,no,922,no,yes,cellular,14,jul,151,2,-1,0,unknown,no
23253,59,blue-collar,married,primary,no,699,no,no,cellular,27,aug,88,6,-1,0,unknown,no
6204,27,student,single,unknown,no,910,yes,yes,unknown,27,may,77,1,-1,0,unknown,no
25366,46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,no
898,38,admin.,single,secondary,no,100,yes,no,unknown,7,may,786,1,-1,0,unknown,yes
16285,35,management,divorced,tertiary,no,505,no,no,cellular,23,jul,142,1,-1,0,unknown,no
43247,36,blue-collar,married,unknown,no,444,no,no,cellular,8,mar,139,6,279,2,failure,no
19772,41,technician,married,secondary,no,2123,no,no,cellular,8,aug,130,2,-1,0,unknown,no
26679,52,self-employed,married,secondary,no,3720,no,no,cellular,20,nov,114,2,-1,0,unknown,no
11522,28,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,498,7,-1,0,unknown,no
44416,80,retired,married,secondary,no,2354,no,no,telephone,4,aug,199,2,181,3,success,no
38921,27,blue-collar,single,primary,no,5,yes,no,cellular,18,may,182,1,-1,0,unknown,no
1244,45,services,married,secondary,no,1381,yes,no,unknown,8,may,269,1,-1,0,unknown,no
25822,41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,no
18491,40,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,-1,0,unknown,yes
37219,32,unemployed,married,primary,no,309,yes,no,telephone,13,may,185,1,370,3,failure,no
11575,39,blue-collar,single,secondary,no,1986,no,yes,unknown,19,jun,367,1,-1,0,unknown,no
15518,29,admin.,single,secondary,no,788,yes,no,cellular,18,jul,264,2,-1,0,unknown,no
16701,47,technician,married,unknown,no,751,yes,no,cellular,24,jul,99,1,-1,0,unknown,no
36332,34,blue-collar,single,secondary,no,213,yes,no,cellular,11,may,47,1,343,2,failure,no
346,53,services,married,unknown,no,18,no,no,unknown,5,may,503,2,-1,0,unknown,no
9830,45,retired,single,tertiary,no,212,no,no,unknown,9,jun,63,1,-1,0,unknown,no
29635,50,management,divorced,secondary,no,458,no,no,cellular,3,feb,184,3,-1,0,unknown,no
26931,32,admin.,married,secondary,no,9049,yes,no,cellular,21,nov,536,1,-1,0,unknown,no
30759,50,technician,divorced,secondary,no,-298,yes,no,cellular,6,feb,68,8,-1,0,unknown,no
198,50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,no
35621,38,blue-collar,married,secondary,no,117,yes,no,cellular,7,may,54,1,337,1,failure,no
43250,31,management,single,tertiary,no,147,no,no,cellular,9,mar,469,1,181,2,success,yes
12986,53,blue-collar,married,primary,no,1086,no,no,cellular,7,jul,112,5,-1,0,unknown,no
37989,47,entrepreneur,married,tertiary,no,-497,yes,no,cellular,14,may,176,2,-1,0,unknown,no
1549,37,blue-collar,married,primary,no,496,yes,no,unknown,8,may,137,2,-1,0,unknown,no
1399,35,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389,2,-1,0,unknown,no
26250,47,admin.,single,primary,no,683,no,no,cellular,20,nov,101,1,-1,0,unknown,no
39262,47,services,married,secondary,no,49,yes,no,cellular,18,may,250,4,-1,0,unknown,no
4104,43,admin.,single,secondary,no,445,yes,no,unknown,19,may,546,2,-1,0,unknown,no
11023,43,management,married,secondary,no,392,no,no,unknown,17,jun,332,5,-1,0,unknown,no
4136,30,blue-collar,married,secondary,no,12697,yes,yes,unknown,19,may,95,1,-1,0,unknown,no
18436,28,blue-collar,single,secondary,no,0,no,yes,cellular,31,jul,11,21,-1,0,unknown,no
16373,41,management,single,tertiary,no,1355,no,no,cellular,23,jul,179,2,-1,0,unknown,no
5581,49,blue-collar,married,secondary,no,188,yes,no,unknown,23,may,181,16,-1,0,unknown,no
13731,28,technician,divorced,secondary,no,477,yes,yes,cellular,10,jul,93,1,-1,0,unknown,no
32059,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,14,apr,133,2,-1,0,unknown,yes
41874,62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,1,-1,0,unknown,no
1421,40,technician,married,unknown,no,698,yes,no,unknown,8,may,223,2,-1,0,unknown,no
20839,51,technician,married,secondary,no,317,no,no,cellular,13,aug,328,4,-1,0,unknown,no
37751,55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no
18166,42,entrepreneur,married,unknown,no,206,yes,no,cellular,30,jul,695,2,-1,0,unknown,yes
18918,46,technician,married,secondary,no,487,no,no,cellular,4,aug,432,1,-1,0,unknown,no
33800,43,admin.,married,secondary,no,-169,yes,no,cellular,24,apr,219,1,-1,0,unknown,no
24006,32,management,single,tertiary,no,2233,no,no,cellular,29,aug,85,15,-1,0,unknown,no
24732,55,self-employed,married,tertiary,no,0,no,no,cellular,17,nov,252,3,-1,0,unknown,no
37434,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
19719,46,services,married,secondary,no,678,no,no,cellular,7,aug,96,3,-1,0,unknown,no
30684,58,unemployed,married,secondary,no,315,yes,no,cellular,6,feb,36,1,-1,0,unknown,no
24948,44,management,married,primary,no,1880,yes,no,cellular,18,nov,34,1,124,6,failure,no
41431,52,technician,married,secondary,no,1423,no,no,telephone,4,sep,384,1,91,1,other,no
42361,31,admin.,single,secondary,no,4198,no,no,cellular,25,nov,234,1,-1,0,unknown,yes
40675,74,retired,married,unknown,no,7819,no,no,cellular,6,aug,165,3,-1,0,unknown,no
17360,31,blue-collar,single,secondary,no,-571,yes,no,cellular,28,jul,68,3,-1,0,unknown,no
28333,48,self-employed,married,tertiary,no,929,no,no,cellular,29,jan,223,1,-1,0,unknown,no
13338,26,blue-collar,single,primary,no,16,no,yes,cellular,8,jul,249,2,-1,0,unknown,no
12974,53,blue-collar,married,secondary,no,143,yes,no,cellular,7,jul,122,5,-1,0,unknown,no
18344,32,entrepreneur,single,primary,no,1770,no,yes,cellular,31,jul,70,6,-1,0,unknown,no
20501,52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
4318,22,blue-collar,single,secondary,no,3992,yes,yes,unknown,19,may,194,2,-1,0,unknown,no
20097,46,technician,married,secondary,no,6086,no,no,cellular,11,aug,210,2,-1,0,unknown,no
20061,48,blue-collar,married,primary,no,104,no,no,cellular,8,aug,103,4,-1,0,unknown,no
12141,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
44154,27,technician,single,secondary,no,643,no,no,cellular,13,jul,317,1,-1,0,unknown,yes
4448,32,blue-collar,married,primary,no,0,yes,no,unknown,20,may,142,1,-1,0,unknown,no
22953,30,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,no
7181,23,services,single,secondary,no,0,yes,no,unknown,29,may,544,4,-1,0,unknown,no
36363,45,services,married,secondary,no,462,yes,no,cellular,11,may,65,2,-1,0,unknown,no
3895,41,management,married,tertiary,no,223,yes,no,unknown,16,may,124,1,-1,0,unknown,no
43547,41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no
43287,40,management,single,tertiary,no,1509,no,no,cellular,15,mar,144,2,124,1,failure,no
31919,39,management,married,tertiary,no,399,no,no,cellular,9,apr,504,1,-1,0,unknown,no
13891,30,services,single,secondary,no,85,yes,no,cellular,10,jul,81,7,-1,0,unknown,no
26429,31,technician,married,secondary,no,54,no,no,cellular,20,nov,775,1,-1,0,unknown,no
3221,42,unemployed,married,tertiary,no,1270,yes,no,unknown,15,may,192,1,-1,0,unknown,no
34738,37,management,married,tertiary,no,0,yes,no,cellular,6,may,149,1,13,12,success,no
27045,58,blue-collar,married,primary,no,3108,no,yes,cellular,21,nov,53,1,-1,0,unknown,no
7532,40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,-1,0,unknown,no
18652,46,management,married,tertiary,no,4879,no,no,cellular,31,jul,195,3,-1,0,unknown,no
11344,42,blue-collar,married,primary,no,-303,yes,no,unknown,18,jun,40,3,-1,0,unknown,no
42450,42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,yes
24755,49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no
1902,38,technician,single,tertiary,no,-256,yes,no,unknown,9,may,116,1,-1,0,unknown,no
3200,49,admin.,single,secondary,no,2040,yes,no,unknown,15,may,204,1,-1,0,unknown,no
36967,40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,no
34652,55,services,married,secondary,no,-626,yes,yes,cellular,5,may,369,2,278,5,failure,no
5617,58,blue-collar,married,unknown,no,5505,yes,no,unknown,23,may,317,4,-1,0,unknown,no
2916,45,technician,married,secondary,no,3395,yes,no,unknown,14,may,215,1,-1,0,unknown,no
21592,42,management,married,tertiary,no,356,no,no,cellular,19,aug,129,4,-1,0,unknown,no
12118,46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252,3,-1,0,unknown,no
41391,36,management,married,tertiary,no,1113,no,no,cellular,1,sep,212,1,-1,0,unknown,yes
23227,31,management,single,secondary,no,36,no,no,cellular,27,aug,105,2,-1,0,unknown,no
26487,47,management,married,tertiary,no,3844,yes,no,cellular,20,nov,256,4,-1,0,unknown,no
6407,32,services,single,secondary,no,259,yes,no,unknown,27,may,363,2,-1,0,unknown,no
78,55,services,divorced,secondary,no,91,no,no,unknown,5,may,349,1,-1,0,unknown,no
40546,34,technician,single,tertiary,no,783,no,no,cellular,8,jul,281,1,-1,0,unknown,no
15014,31,technician,single,tertiary,no,0,yes,no,cellular,17,jul,90,1,-1,0,unknown,no
36912,43,blue-collar,married,unknown,no,245,yes,yes,cellular,12,may,112,4,369,2,other,no
27370,30,blue-collar,married,secondary,no,0,no,yes,cellular,21,nov,718,1,-1,0,unknown,no
30337,27,admin.,single,secondary,no,424,no,no,cellular,5,feb,248,4,189,13,other,no
14665,60,management,married,primary,no,0,yes,no,cellular,15,jul,111,8,-1,0,unknown,no
33910,47,blue-collar,married,secondary,no,1730,yes,no,cellular,30,apr,231,1,-1,0,unknown,yes
15118,26,services,single,secondary,no,-189,no,yes,cellular,17,jul,538,2,-1,0,unknown,yes
4331,45,management,married,unknown,no,9051,yes,no,unknown,19,may,124,63,-1,0,unknown,no
13605,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no
39573,58,unemployed,married,secondary,no,68,no,no,cellular,26,may,169,2,-1,0,unknown,no
